event_id,event_start,event_end,event_total_mm,peak_1hr_mm,duration_hours,wet_hours,avg_intensity,peak_ratio,rain_72h_prior,typhoon_season,cluster_id,PC1,PC2
3135,2014-04-12 23:00:00,2014-04-15 11:00:00,93.882,6.343,61,47,1.9975,0.0676,0.281,0,0,-0.3098724269606526,-0.9135993734546672
3136,2014-04-15 20:00:00,2014-04-16 15:00:00,24.961,3.138,20,15,1.6641,0.1257,93.882,0,3,-1.5379898328768422,2.047529911583225
3174,2014-06-25 00:00:00,2014-06-26 18:00:00,68.133,11.58,43,26,2.6205,0.17,0.61,1,0,-0.1646023923510585,-0.8271642530983925
3176,2014-06-29 07:00:00,2014-06-30 10:00:00,46.138,7.142,28,17,2.714,0.1548,2.314,1,0,-0.7921100486540501,-0.7616008806591013
3178,2014-07-02 02:00:00,2014-07-03 20:00:00,22.44,4.578,43,24,0.935,0.204,62.01,1,1,-1.4795176009996114,1.048405408786088
3187,2014-07-14 15:00:00,2014-07-15 21:00:00,204.923,31.768,31,26,7.8817,0.155,0.256,1,2,3.651956174243266,-0.7567107001301103
3192,2014-07-18 22:00:00,2014-07-22 07:00:00,89.047,5.866,82,53,1.6801,0.0659,11.415,1,0,-0.3200382213075431,-0.6030265456590903
3197,2014-07-26 17:00:00,2014-07-29 00:00:00,39.405,3.138,56,38,1.037,0.0796,23.319,1,0,-1.2853945020073954,-0.1962761586182938
3208,2014-08-15 15:00:00,2014-08-16 17:00:00,27.983,6.782,27,17,1.6461,0.2424,0.409,1,0,-1.238478496901449,-0.8065087732511418
3211,2014-08-20 16:00:00,2014-08-21 18:00:00,55.423,13.216,27,16,3.4639,0.2385,5.567,1,0,-0.119050057251458,-0.620071597967767
3214,2014-08-24 23:00:00,2014-08-26 06:00:00,41.096,7.289,32,22,1.868,0.1774,12.911,1,0,-0.9728363521398256,-0.4428760080024786
3215,2014-08-27 14:00:00,2014-08-28 00:00:00,25.548,6.465,11,6,4.258,0.2531,41.328,1,1,-0.8876736603697429,0.5058224836098979
3216,2014-08-28 02:00:00,2014-08-28 19:00:00,33.563,6.794,18,10,3.3563,0.2024,66.167,1,1,-0.8911423507625023,1.2388511139343292
3220,2014-08-31 06:00:00,2014-09-02 17:00:00,38.833,6.391,60,37,1.0495,0.1646,53.372,1,1,-1.0377623496020782,0.7515025268104032
3225,2014-09-07 19:00:00,2014-09-10 04:00:00,44.618,4.371,58,44,1.014,0.098,4.377,1,0,-1.140419944849176,-0.7768948681936803
3227,2014-09-12 05:00:00,2014-09-15 08:00:00,222.871,14.333,76,59,3.7775,0.0643,4.401,1,1,1.9510354625276207,-0.8083418505350211
3228,2014-09-17 09:00:00,2014-09-19 05:00:00,166.269,13.54,45,37,4.4938,0.0814,5.335,1,1,1.304136910250858,-0.7096776957785647
3242,2014-10-03 04:00:00,2014-10-03 17:00:00,20.725,7.466,14,7,2.9607,0.3602,13.609,1,0,-1.132524812584673,-0.3383131191469896
3245,2014-10-07 04:00:00,2014-10-09 20:00:00,65.77,9.639,65,38,1.7308,0.1466,12.49,1,0,-0.3632492821846355,-0.510668876948317
3246,2014-10-09 23:00:00,2014-10-12 04:00:00,80.189,9.09,54,40,2.0047,0.1134,65.77,1,1,-0.2718933287394342,1.134830706264673
3249,2014-10-15 21:00:00,2014-10-19 04:00:00,141.589,27.397,80,54,2.622,0.1935,10.262,1,2,2.003135084231421,-0.555468115036165
3257,2014-10-25 15:00:00,2014-10-28 16:00:00,93.564,9.438,74,47,1.9907,0.1009,1.013,1,1,0.001196388977226,-0.8930762875872081
3258,2014-10-28 20:00:00,2014-10-29 15:00:00,23.155,4.548,20,14,1.6539,0.1964,85.439,1,1,-1.4762132980727354,1.807209745980512
3261,2014-11-13 02:00:00,2014-11-15 07:00:00,36.066,7.612,54,30,1.2022,0.2111,4.346,1,0,-0.9988441672643988,-0.7341236404991098
3267,2014-11-19 01:00:00,2014-11-21 05:00:00,44.026,10.292,53,34,1.2949,0.2338,4.969,1,0,-0.7091373653012706,-0.7028104799366005
3271,2014-11-25 16:00:00,2014-11-27 19:00:00,80.922,6.507,52,35,2.3121,0.0804,7.973,1,0,-0.416675683762494,-0.6536048601363736
3273,2014-11-28 22:00:00,2014-11-30 12:00:00,130.149,23.618,39,26,5.0057,0.1815,73.651,1,1,1.8049888568414956,1.4690931011925743
3276,2014-12-03 00:00:00,2014-12-04 01:00:00,26.64,6.056,26,15,1.776,0.2273,9.112,0,0,-1.282895435077739,-0.5405696867673184
3280,2014-12-06 00:00:00,2014-12-08 21:00:00,240.971,10.866,70,60,4.0162,0.0451,31.664,0,1,1.8570953206610192,0.0224853401398661
3281,2014-12-13 04:00:00,2014-12-14 18:00:00,131.968,15.969,39,33,3.999,0.121,0.0,0,1,1.0345526235486906,-0.8447280956952432
3288,2014-12-21 11:00:00,2014-12-23 01:00:00,35.486,8.9,39,15,2.3657,0.2508,15.066,0,0,-0.7889323346510747,-0.3585970102029267
3289,2014-12-23 09:00:00,2014-12-24 08:00:00,68.493,8.052,24,19,3.6049,0.1176,35.486,0,1,-0.3486103723583739,0.2622728782126465
3290,2014-12-25 17:00:00,2014-12-26 08:00:00,25.578,5.94,16,11,2.3253,0.2322,87.307,0,1,-1.2547596704873585,1.8882470496183863
3293,2014-12-29 05:00:00,2015-01-01 17:00:00,323.442,44.813,85,74,4.3708,0.1386,4.2,0,2,5.460979877822519,-0.7525751790228823
3295,2015-01-16 14:00:00,2015-01-18 05:00:00,267.525,24.76,40,32,8.3602,0.0926,0.0,0,2,3.837808050830791,-0.8248270825338779
3300,2015-02-01 23:00:00,2015-02-02 21:00:00,28.795,16.958,23,5,5.759,0.5889,0.0,0,1,0.1912741307529702,-0.6665442382420348
3302,2015-02-13 20:00:00,2015-02-15 01:00:00,24.534,5.897,30,16,1.5334,0.2404,3.522,0,0,-1.3428895907868346,-0.7177274725681098
3307,2015-03-23 03:00:00,2015-03-24 12:00:00,63.774,13.583,34,17,3.7514,0.213,4.969,0,1,0.0975071383175234,-0.6522013043246091
3308,2015-03-26 07:00:00,2015-03-27 00:00:00,25.56,9.657,18,13,1.9662,0.3778,63.28,0,1,-1.080988254059562,1.183546729605733
3310,2015-04-03 22:00:00,2015-04-05 01:00:00,96.818,20.224,28,17,5.6952,0.2089,0.0,0,1,1.2706632821326211,-0.7693410929985327
3312,2015-04-14 02:00:00,2015-04-14 13:00:00,20.981,7.441,12,7,2.9973,0.3547,0.0,0,0,-1.136383376500254,-0.755633717164628
3313,2015-04-23 17:00:00,2015-04-24 05:00:00,29.509,7.435,13,8,3.6886,0.252,0.0,0,0,-0.8729731819724391,-0.7746189480467747
3315,2015-05-01 17:00:00,2015-05-03 05:00:00,39.966,8.156,37,21,1.9031,0.2041,9.998,0,0,-0.8878899534126906,-0.5305155897891702
3328,2015-06-13 02:00:00,2015-06-13 23:00:00,20.896,7.197,22,10,2.0896,0.3444,1.789,1,0,-1.2630915945860606,-0.7268583274127136
3332,2015-06-17 10:00:00,2015-06-18 11:00:00,27.348,7.869,26,16,1.7092,0.2877,2.9,1,0,-1.1715727971697376,-0.7147188870851241
3333,2015-06-19 03:00:00,2015-06-21 07:00:00,58.811,14.956,53,28,2.1004,0.2543,27.69,1,1,-0.0515438401886179,0.0181247702997741
3339,2015-06-28 01:00:00,2015-06-29 00:00:00,20.963,5.457,24,10,2.0963,0.2603,0.787,1,0,-1.3501758615251285,-0.7834475235502901
3344,2015-07-02 16:00:00,2015-07-06 08:00:00,91.623,5.549,89,62,1.4778,0.0606,16.082,1,0,-0.3140152843009949,-0.4739160513901432
3347,2015-07-08 12:00:00,2015-07-11 02:00:00,60.649,5.714,63,50,1.213,0.0942,9.004,1,0,-0.8139588637295376,-0.6413912032804778
3355,2015-07-21 00:00:00,2015-07-22 10:00:00,24.034,3.235,35,26,0.9244,0.1346,2.008,1,0,-1.5985573882807171,-0.8078679359804926
3364,2015-08-05 21:00:00,2015-08-08 16:00:00,81.819,20.31,68,37,2.2113,0.2482,0.0,1,1,0.7055938145655242,-0.8479402569234795
3370,2015-08-18 09:00:00,2015-08-18 17:00:00,21.738,13.461,9,4,5.4345,0.6192,1.77,1,0,-0.3183733555250113,-0.5971440046719534
3371,2015-08-19 06:00:00,2015-08-23 05:00:00,42.506,2.729,96,54,0.7871,0.0642,23.509,1,0,-1.0801744085505338,-0.2533941136141453
3385,2015-09-10 06:00:00,2015-09-11 01:00:00,39.405,12.368,20,11,3.5823,0.3139,7.228,1,0,-0.3896319295445477,-0.5388943529435593
3386,2015-09-11 06:00:00,2015-09-12 02:00:00,21.366,4.2,21,16,1.3354,0.1966,46.633,1,1,-1.578840692275386,0.6069904082103585
3389,2015-09-13 07:00:00,2015-09-13 18:00:00,24.742,7.728,12,7,3.5346,0.3123,61.918,1,1,-0.951030155039947,1.1473785848733151
3392,2015-09-17 07:00:00,2015-09-18 17:00:00,44.008,6.697,35,19,2.3162,0.1522,9.01,1,0,-0.8779785895002945,-0.5703545177979539
3403,2015-09-29 20:00:00,2015-10-02 11:00:00,98.986,6.599,64,43,2.302,0.0667,11.318,1,0,-0.1640502679318308,-0.5756745457895144
3405,2015-10-03 18:00:00,2015-10-04 15:00:00,22.404,4.31,22,13,1.7234,0.1924,66.809,1,1,-1.4762180559968068,1.2301911611843412
3407,2015-10-05 13:00:00,2015-10-06 11:00:00,50.729,8.095,23,14,3.6235,0.1596,23.039,1,0,-0.5309074425239959,-0.1045405000813989
3412,2015-10-13 14:00:00,2015-10-14 12:00:00,23.521,4.81,23,12,1.9601,0.2045,1.654,1,0,-1.3854628067614327,-0.7715455303392774
3414,2015-10-15 19:00:00,2015-10-18 05:00:00,212.603,8.772,59,54,3.9371,0.0413,28.325,1,1,1.3462042036432198,-0.0635953134798111
3415,2015-10-30 15:00:00,2015-11-02 00:00:00,73.583,8.131,58,34,2.1642,0.1105,0.0,1,0,-0.3584459254206675,-0.8955822185023923
3418,2015-11-04 08:00:00,2015-11-05 09:00:00,37.909,7.997,26,12,3.1591,0.211,8.156,1,0,-0.7512453343094931,-0.5569784367574034
3419,2015-11-05 18:00:00,2015-11-06 04:00:00,35.809,10.817,11,6,5.9682,0.3021,40.736,1,1,-0.1385322980560434,0.5252730208159186
3420,2015-11-06 18:00:00,2015-11-07 08:00:00,24.333,4.664,15,10,2.4333,0.1917,73.718,1,1,-1.3370385618552252,1.4603767076520089
3423,2015-11-08 20:00:00,2015-11-09 06:00:00,21.616,7.13,11,6,3.6027,0.3298,51.058,1,1,-1.030003028673391,0.8181775214907514
3432,2015-11-27 23:00:00,2015-11-28 07:00:00,20.188,8.668,9,4,5.047,0.4294,0.0,1,0,-0.705511856509373,-0.7097006957465639
3433,2015-11-28 16:00:00,2015-11-29 16:00:00,78.156,20.389,25,15,5.2104,0.2609,20.188,1,1,0.9793306652539164,-0.1309721045329326
3436,2015-12-04 11:00:00,2015-12-07 01:00:00,77.021,7.966,63,36,2.1395,0.1034,0.0,0,0,-0.3103989742581798,-0.9058013721043576
3439,2015-12-13 23:00:00,2015-12-15 15:00:00,212.566,28.74,41,29,7.3299,0.1352,13.418,0,2,3.445460206417659,-0.3861049578192927
3444,2015-12-17 21:00:00,2015-12-18 17:00:00,36.298,12.465,21,14,2.5927,0.3434,14.846,0,0,-0.6063788374665552,-0.3086053344583943
3448,2015-12-30 17:00:00,2015-12-31 18:00:00,53.586,11.593,26,20,2.6793,0.2163,0.0,0,0,-0.413289911938251,-0.8072642421107133
3458,2016-01-30 17:00:00,2016-01-31 11:00:00,23.118,7.222,19,9,2.5687,0.3124,5.75,0,0,-1.1527359986278225,-0.6032078012157093
3471,2016-02-26 18:00:00,2016-02-28 04:00:00,76.667,8.742,35,23,3.3333,0.114,2.027,0,0,-0.2026384521475806,-0.7876430599088636
3490,2016-05-22 08:00:00,2016-05-23 01:00:00,44.691,11.904,18,13,3.4378,0.2664,8.577,0,0,-0.3968305368100334,-0.5094396455477301
3501,2016-06-05 10:00:00,2016-06-05 20:00:00,24.998,8.369,11,6,4.1663,0.3348,1.013,1,0,-0.7981037263621455,-0.7135742425588762
3521,2016-06-21 12:00:00,2016-06-23 01:00:00,24.058,5.903,38,18,1.3366,0.2454,22.037,1,0,-1.3350122627585606,-0.1593504870039148
3526,2016-06-25 18:00:00,2016-06-27 14:00:00,59.214,20.395,45,30,1.9738,0.3444,8.314,1,1,0.2724699909436487,-0.5345547896492032
3533,2016-07-02 15:00:00,2016-07-05 11:00:00,82.387,6.275,69,48,1.7164,0.0762,12.234,1,0,-0.4272285669130995,-0.5540915410018424
3536,2016-07-07 10:00:00,2016-07-10 19:00:00,51.382,3.199,82,58,0.8859,0.0623,32.214,1,1,-1.0281844567651282,0.0329674377292198
3546,2016-07-28 19:00:00,2016-08-01 04:00:00,169.267,8.626,82,67,2.5264,0.051,2.503,1,1,0.8048016480175174,-0.8898308237253092
3563,2016-08-19 13:00:00,2016-08-22 09:00:00,85.714,7.155,69,41,2.0906,0.0835,2.332,1,0,-0.2585102986658187,-0.8520834616909783
3572,2016-09-07 10:00:00,2016-09-08 03:00:00,23.887,7.386,18,12,1.9906,0.3092,0.256,1,0,-1.2484658998055742,-0.7777213408795228
3573,2016-09-08 14:00:00,2016-09-09 11:00:00,25.132,6.898,22,12,2.0943,0.2745,24.143,1,0,-1.2133920352638432,-0.0557263213838213
3589,2016-09-22 06:00:00,2016-09-23 11:00:00,20.139,2.973,30,20,1.007,0.1476,16.079,1,0,-1.675538635340033,-0.3634425707451072
3592,2016-09-25 03:00:00,2016-09-26 12:00:00,47.56,10.018,34,22,2.1618,0.2106,26.878,1,1,-0.6392369960937873,0.0003245648281721
3593,2016-09-26 15:00:00,2016-09-30 00:00:00,87.185,5.476,82,65,1.3413,0.0628,54.3,1,1,-0.4281466157445966,0.7129003021879361
3598,2016-10-03 18:00:00,2016-10-06 18:00:00,69.195,5.519,73,49,1.4121,0.0798,32.29,1,1,-0.6419796461499966,0.0577560703532223
3607,2016-10-11 09:00:00,2016-10-12 04:00:00,44.478,7.649,20,14,3.177,0.172,5.323,1,0,-0.7355855542383856,-0.6473405564598682
3609,2016-10-12 21:00:00,2016-10-16 22:00:00,252.234,15.438,98,73,3.4553,0.0612,49.477,1,2,2.390335199058254,0.5391670639540511
3610,2016-10-18 04:00:00,2016-10-20 01:00:00,31.878,2.759,46,31,1.0283,0.0865,45.204,1,1,-1.4503560304838237,0.494190215465263
3613,2016-10-26 06:00:00,2016-10-27 09:00:00,23.991,4.407,28,17,1.4112,0.1837,0.0,1,0,-1.4779769760399306,-0.8409963926827273
3614,2016-10-27 11:00:00,2016-10-29 08:00:00,29.961,3.718,46,30,0.9987,0.1241,23.991,1,0,-1.415532788555629,-0.1479966162914073
3615,2016-10-29 18:00:00,2016-10-30 21:00:00,20.304,3.608,28,15,1.3536,0.1777,42.488,1,1,-1.5805746685429225,0.4645486679917708
3616,2016-10-31 02:00:00,2016-11-01 09:00:00,76.045,10.378,32,25,3.0418,0.1365,31.634,1,1,-0.1589893763734901,0.1347332083037805
3617,2016-11-01 20:00:00,2016-11-04 21:00:00,147.626,13.375,74,61,2.4201,0.0906,93.962,1,1,0.9082698946012878,1.9652816366354695
3627,2016-11-17 03:00:00,2016-11-19 23:00:00,158.309,13.235,69,49,3.2308,0.0836,23.35,1,1,1.1157384315006538,-0.1991198632074626
3630,2016-11-23 15:00:00,2016-11-26 03:00:00,154.897,38.507,61,42,3.688,0.2486,3.37,1,2,3.0783952595264235,-0.691896583207203
3638,2016-12-06 05:00:00,2016-12-09 04:00:00,82.265,7.509,72,44,1.8697,0.0913,5.769,0,0,-0.2883917035102591,-0.7489376317923107
3643,2016-12-12 08:00:00,2016-12-13 16:00:00,40.595,4.255,33,24,1.6915,0.1048,9.096,0,0,-1.2161398815336093,-0.5875876079328055
3647,2016-12-15 15:00:00,2016-12-17 12:00:00,165.213,12.679,46,40,4.1303,0.0767,43.177,0,1,1.1673244503399052,0.447399572769367
3653,2016-12-24 15:00:00,2016-12-26 03:00:00,137.834,29.247,37,26,5.3013,0.2122,1.77,0,2,2.352048133251766,-0.7189528883079334
3665,2017-01-08 16:00:00,2017-01-11 07:00:00,273.068,15.615,64,58,4.7081,0.0572,5.415,0,2,2.6202741971344,-0.7648386608461895
3667,2017-01-12 19:00:00,2017-01-16 11:00:00,133.793,6.184,89,71,1.8844,0.0462,114.778,0,3,0.216424592361641,2.5550031556749717
3673,2017-01-21 10:00:00,2017-01-22 12:00:00,80.269,8.845,27,22,3.6486,0.1102,5.83,0,0,-0.1490106679532367,-0.6578764141781515
3682,2017-02-04 07:00:00,2017-02-04 20:00:00,28.533,12.911,14,4,7.1332,0.4525,0.708,0,1,0.1326302035860035,-0.6583354486444373
3686,2017-02-17 17:00:00,2017-02-19 04:00:00,50.277,10.628,36,18,2.7932,0.2114,8.388,0,0,-0.4338336984314639,-0.5640898568811757
3690,2017-02-22 18:00:00,2017-02-24 16:00:00,36.89,4.639,47,27,1.3663,0.1258,7.533,0,0,-1.2035373658095692,-0.6515921049869416
3697,2017-03-11 04:00:00,2017-03-12 13:00:00,40.034,6.379,34,19,2.1071,0.1593,3.498,0,0,-0.9900112663852448,-0.7390370259757759
3698,2017-03-12 15:00:00,2017-03-13 12:00:00,23.918,4.017,22,17,1.4069,0.1679,40.241,0,1,-1.5376288872030073,0.4019856860639015
3699,2017-03-15 01:00:00,2017-03-15 20:00:00,82.21,9.999,20,15,5.4807,0.1216,33.972,0,1,0.2658586248179316,0.2430759329164186
3701,2017-03-20 04:00:00,2017-03-21 01:00:00,42.799,6.367,22,13,3.2922,0.1488,0.0,0,0,-0.8093720519276464,-0.820807019068627
3705,2017-03-31 19:00:00,2017-04-02 15:00:00,42.86,7.075,45,24,1.7858,0.1651,5.744,0,0,-0.9032155630904172,-0.6861194133635222
3710,2017-04-15 13:00:00,2017-04-17 04:00:00,52.389,13.839,40,23,2.2778,0.2642,0.262,0,0,-0.2546626526498287,-0.8057152524023914
3725,2017-05-21 08:00:00,2017-05-25 15:00:00,87.838,6.91,104,62,1.4167,0.0787,3.516,0,0,-0.1663180853475933,-0.8732181156451073
3732,2017-06-07 16:00:00,2017-06-10 19:00:00,92.997,6.44,76,58,1.6034,0.0692,21.048,1,0,-0.2905971663206284,-0.2979326445053196
3749,2017-07-07 13:00:00,2017-07-08 10:00:00,23.948,4.81,22,14,1.7106,0.2009,12.783,1,0,-1.4329547223153816,-0.4310336810208803
3754,2017-07-13 00:00:00,2017-07-16 03:00:00,44.136,6.459,76,41,1.0765,0.1463,15.774,1,0,-0.8732672753017126,-0.4335123431254294
3756,2017-07-17 12:00:00,2017-07-19 05:00:00,31.676,5.995,42,26,1.2183,0.1893,14.645,1,0,-1.2303355033128975,-0.4081103816805527
3761,2017-07-22 06:00:00,2017-07-23 14:00:00,50.759,8.339,33,23,2.2069,0.1643,18.002,1,0,-0.7222208611009862,-0.2868767263437014
3764,2017-07-25 08:00:00,2017-07-28 08:00:00,102.337,11.232,73,54,1.8951,0.1098,68.987,1,1,0.2032590556431408,1.2046955583494312
3784,2017-08-21 15:00:00,2017-08-26 05:00:00,182.141,10.304,111,71,2.5654,0.0566,22.904,1,1,1.246053691443615,-0.2991727045569343
3793,2017-09-03 14:00:00,2017-09-05 08:00:00,37.079,5.067,43,28,1.3242,0.1367,0.506,1,0,-1.2060964808649386,-0.8594840823761809
3795,2017-09-10 08:00:00,2017-09-13 02:00:00,86.037,4.578,67,51,1.687,0.0532,4.505,1,0,-0.53865901485601,-0.8005404753874552
3809,2017-09-22 03:00:00,2017-09-23 07:00:00,96.299,20.023,29,23,4.1869,0.2079,12.557,1,1,0.9687542559524726,-0.4007792143860686
3810,2017-09-24 04:00:00,2017-09-26 00:00:00,53.464,12.978,45,28,1.9094,0.2427,99.077,1,3,-0.3347577780944537,2.21925719762722
3815,2017-09-29 16:00:00,2017-09-30 13:00:00,34.997,11.318,22,16,2.1873,0.3234,15.542,1,0,-0.7727241309646112,-0.2999746091405061
3823,2017-10-07 01:00:00,2017-10-08 05:00:00,21.47,5.781,29,17,1.2629,0.2693,0.562,1,0,-1.4518753913011724,-0.8034838726981723
3824,2017-10-08 09:00:00,2017-10-10 03:00:00,65.27,5.604,43,29,2.2507,0.0859,22.031,1,0,-0.7020892989427143,-0.2052551428674092
3828,2017-10-12 07:00:00,2017-10-15 11:00:00,45.986,5.976,77,51,0.9017,0.13,23.13,1,0,-0.9142735048711892,-0.2156814440055863
3831,2017-10-17 13:00:00,2017-10-21 00:00:00,173.119,8.021,84,72,2.4044,0.0463,7.142,1,1,0.7831147126769936,-0.754944548765951
3839,2017-10-30 16:00:00,2017-11-02 03:00:00,178.163,24.357,60,47,3.7907,0.1367,0.0,1,2,2.2170936458870263,-0.8640380113036606
3841,2017-11-03 19:00:00,2017-11-05 08:00:00,33.599,4.096,38,23,1.4608,0.1219,18.023,1,0,-1.3129292683260283,-0.3164739889956158
3845,2017-11-08 12:00:00,2017-11-09 14:00:00,96.757,8.943,27,22,4.398,0.0924,14.553,1,1,0.1623005638160524,-0.3900957816528957
3850,2017-11-13 04:00:00,2017-11-14 06:00:00,34.265,9.126,27,14,2.4475,0.2663,9.841,1,0,-0.8489910934531755,-0.4978071292095159
3852,2017-11-16 03:00:00,2017-11-19 02:00:00,152.565,15.249,72,44,3.4674,0.1,35.309,1,1,1.2828482418922935,0.1785682287445506
3854,2017-11-23 17:00:00,2017-11-24 15:00:00,29.595,5.696,23,13,2.2765,0.1925,15.579,1,0,-1.1912094648351363,-0.341419778320711
3860,2017-11-30 21:00:00,2017-12-01 14:00:00,20.333,4.414,18,13,1.5641,0.2171,12.697,1,0,-1.5584798816517187,-0.4261889287593314
3864,2017-12-05 08:00:00,2017-12-06 11:00:00,27.886,6.489,28,17,1.6404,0.2327,5.439,0,0,-1.2528790996326862,-0.655914969807962
3868,2017-12-10 16:00:00,2017-12-16 19:00:00,385.514,20.237,148,118,3.2671,0.0525,0.739,0,2,4.273852199662992,-1.0638612845396442
3869,2017-12-17 07:00:00,2017-12-18 05:00:00,20.694,5.641,23,16,1.2934,0.2726,175.524,0,3,-1.4880756477543893,4.593871938117164
3875,2017-12-22 05:00:00,2017-12-23 22:00:00,53.36,11.599,42,27,1.9763,0.2174,18.485,0,0,-0.4481609460934481,-0.2671302428357182
3877,2017-12-26 17:00:00,2017-12-29 21:00:00,227.01,15.072,77,60,3.7835,0.0664,10.762,0,2,2.0554230852280773,-0.6125867094965933
3878,2017-12-31 06:00:00,2018-01-04 02:00:00,301.322,19.217,93,80,3.7665,0.0638,124.423,0,2,3.1776864419371096,2.852641051129964
3882,2018-01-10 07:00:00,2018-01-11 01:00:00,28.826,7.246,19,12,2.4022,0.2514,0.629,0,0,-1.1028514442074442,-0.777698948389836
3884,2018-01-13 22:00:00,2018-01-15 21:00:00,115.541,12.844,48,37,3.1227,0.1112,7.533,0,1,0.5263474562572191,-0.6399399681108136
3885,2018-01-16 06:00:00,2018-01-17 09:00:00,140.142,20.279,28,23,6.0931,0.1447,120.449,0,3,1.7881136143261305,2.916631415547383
3895,2018-01-26 19:00:00,2018-01-29 01:00:00,259.577,35.284,55,45,5.7684,0.1359,12.972,0,2,4.190962884555587,-0.4326755100879308
3898,2018-02-03 23:00:00,2018-02-05 04:00:00,25.841,4.841,30,22,1.1746,0.1873,11.142,0,0,-1.4595557734802238,-0.5017557107106142
3900,2018-02-11 14:00:00,2018-02-14 18:00:00,194.179,8.949,77,62,3.1319,0.0461,0.0,0,1,1.1455817622245137,-0.9617548984785568
3902,2018-02-19 16:00:00,2018-02-21 06:00:00,67.29,7.118,39,28,2.4032,0.1058,0.0,0,0,-0.5686698638796575,-0.8687701635099914
3904,2018-02-24 08:00:00,2018-02-25 14:00:00,136.54,13.9,31,26,5.2515,0.1018,0.134,0,1,1.1084546227105334,-0.8275534308893588
3909,2018-03-03 20:00:00,2018-03-04 10:00:00,108.319,46.718,15,9,12.0354,0.4313,1.215,0,2,4.538899085358859,-0.528421230687904
3913,2018-03-14 21:00:00,2018-03-15 13:00:00,43.458,20.694,17,9,4.8287,0.4762,0.0,0,1,0.4622889347882021,-0.6871328638187468
3918,2018-04-08 04:00:00,2018-04-09 23:00:00,75.312,11.354,44,31,2.4294,0.1508,0.0,0,0,-0.138616496014437,-0.8564672514523146
3924,2018-04-19 10:00:00,2018-04-20 04:00:00,52.511,9.163,19,11,4.7737,0.1745,0.775,0,0,-0.2422489224534874,-0.7667711388023715
3931,2018-05-04 13:00:00,2018-05-05 11:00:00,57.657,13.308,23,17,3.3916,0.2308,19.486,0,0,-0.1253188046806181,-0.1888416864934867
3949,2018-05-29 11:00:00,2018-06-01 00:00:00,47.591,6.953,62,34,1.3997,0.1461,1.367,0,0,-0.8288376978105929,-0.8543350556861754
3952,2018-06-03 06:00:00,2018-06-03 15:00:00,22.037,9.993,10,5,4.4074,0.4535,5.634,1,0,-0.7087176738352452,-0.536132667118836
3954,2018-06-05 15:00:00,2018-06-10 04:00:00,131.937,4.523,110,91,1.4499,0.0343,24.363,1,1,0.1115548590603028,-0.269479275070456
3972,2018-07-07 04:00:00,2018-07-10 05:00:00,64.733,6.129,74,50,1.2947,0.0947,5.427,1,0,-0.6591725100685681,-0.765810202136418
3975,2018-07-12 07:00:00,2018-07-15 03:00:00,33.453,3.455,69,43,0.778,0.1033,26.366,1,0,-1.293181121614062,-0.1151046329686384
3976,2018-07-15 09:00:00,2018-07-19 00:00:00,75.33,5.464,88,57,1.3216,0.0725,33.331,1,1,-0.5101723191946645,0.0645773646028169
3982,2018-07-23 16:00:00,2018-07-24 19:00:00,20.981,3.425,28,22,0.9537,0.1632,12.734,1,0,-1.6616398688528815,-0.4599276726769494
3998,2018-08-08 15:00:00,2018-08-11 03:00:00,51.26,2.613,61,46,1.1143,0.051,24.229,1,0,-1.1597595473109548,-0.1857409237240249
3999,2018-08-11 05:00:00,2018-08-12 13:00:00,31.548,3.919,33,27,1.1684,0.1242,51.962,1,1,-1.431322173413936,0.7331172595154154
4015,2018-08-30 20:00:00,2018-09-01 14:00:00,75.989,13.375,43,27,2.8144,0.176,15.31,1,1,0.0874746143729832,-0.3686449785188846
4018,2018-09-02 16:00:00,2018-09-07 05:00:00,81.178,3.858,110,86,0.9439,0.0475,87.184,1,1,-0.5041941214364474,1.6771233557122778
4025,2018-09-12 21:00:00,2018-09-15 07:00:00,141.253,8.907,59,50,2.8251,0.0631,36.383,1,1,0.4814712189536042,0.2006968016377182
4026,2018-09-15 09:00:00,2018-09-17 03:00:00,31.011,5.573,43,26,1.1927,0.1797,147.248,1,3,-1.25292957496349,3.670927018966398
4029,2018-09-18 07:00:00,2018-09-18 23:00:00,22.843,7.142,17,10,2.2843,0.3127,38.599,1,1,-1.2259166197371538,0.4080520549994754
4050,2018-10-14 19:00:00,2018-10-15 12:00:00,31.115,9.963,18,9,3.4572,0.3202,10.952,1,0,-0.698154866861569,-0.4254171504307366
4054,2018-10-20 17:00:00,2018-10-21 11:00:00,46.211,6.929,19,14,3.3008,0.1499,3.217,1,0,-0.7502577913512373,-0.7168378056300224
4061,2018-11-04 15:00:00,2018-11-05 23:00:00,53.116,6.746,33,22,2.4144,0.127,2.045,1,0,-0.7733924870625644,-0.7893175843530025
4071,2018-11-19 11:00:00,2018-11-21 04:00:00,200.565,14.852,42,34,5.899,0.0741,0.0,1,1,1.976951462900523,-0.8637912891007925
4080,2018-12-14 15:00:00,2018-12-16 23:00:00,20.102,1.581,57,30,0.6701,0.0786,23.905,0,0,-1.6509517058540486,-0.1818402845915785
4081,2018-12-19 14:00:00,2018-12-21 00:00:00,76.649,13.503,35,22,3.484,0.1762,3.992,0,1,0.1808446734208983,-0.6988705338674994
